715000	2006	Suzuki	Escudo	 бензин, 2700 куб.см	 автомат	 4WD	 75000	 правый	 Авто с 2007 года в России у одного хозяина. Аукцион - документы и сервисная книжка в наличии. +договор с БТК. из Японии пришла с пробегом 12400. Не Битая. 184 Л/с.	 Новосибирск	9294434	22-11-2012	
210000	1989	Suzuki	Escudo	 1600 куб.см	 автомат	 4WD	null	 правый	 срочно продам. с учета снят/ходовка вся новая, мосты новые, по кузову не большие косяки... салон новый(сидения, боковые панели).и т.д... возможен обмен.	 Новосибирск	8609445	17-11-2012	
660000	2006	Suzuki	Escudo	 бензин, 2700 куб.см	 автомат	 4WD	 77000	 правый	 Цвет серый металик . в России с 2007. Куплен с аукциона мною.  Один хозяин в ПТС.подогрев передн сидений, подогрев дворников, подогрев и склад зеркал, сигналка VIPER c автозапуском,  V6 - 184 л.с . Коробка автомат пятиступка (возможен обмен с моей доплатой -не на легковой)	 Новосибирск	10105749	25-02-2013	
210000	1996	Suzuki	Escudo	 бензин, 2000 куб.см	 механика	 4WD	null	 правый	 авто находится в р.п. Чаны. ХТС. Двигатель, МКПП, ходовка в норме, литые диски на 16, кондиционер( надо заправить), новый аккамулятор, электролюк два положения, музыка МР-3. По кузову имеются недочёты.машина снята с учета17.06.2013г. Торга нет!!!!!!! Обмен не предлогать!!! Срочно!!! В пятницу 12.07 машина будет в новосибирске.	 Новосибирск	11209353	07-07-2013	
160000	1991	Suzuki	Escudo	 бензин, 1600 куб.см	 автомат	 4WD	 180000	 правый	 машина в хорошем состоянии,  на фото другая машина,  цвет тено зеленый,  почти черный	 Новосибирск	11383320	26-06-2013	
150000	1992	Suzuki	Escudo	 бензин, 1600 куб.см	 автомат	 4WD	null	 правый	 Требуется замена коленчатого вала.Торг.	 Новосибирск	11474355	05-07-2013	
305000	1999	Suzuki	Escudo	 бензин, 1600 куб.см	 автомат	 4WD	 124000	 правый	 ОТС. В России с 2008 года. Один владелец. В авариях не была,  все стекла родные . В машине не курили,  зимой не эксплуатировалась. Смотреть в Советском районе.	 Новосибирск	11497391	07-07-2013	
320000	1997	Suzuki	Escudo	 2000 куб.см	 автомат	 4WD	null	 правый	 Отличный внедорожник. ОТС.  Коробка не пинается,  двигатель масло не расходует. Все масла поменяны в круг. Вся электроника в рабочем состоянии. На дороге никогда не подводил.  ПРОДАМ СРОЧНО! ! ! В СВЯЗИ С ПРОБЛЕМАМИ. Торг уместен в пределах разумного, возле авто.	 Новосибирск	11497732	07-07-2013	
470000	2003	Suzuki	Escudo	 бензин, 2000 куб.см	null	null	 124000	 правый	 Комплектация FIS,  с подогревом сидений,  зеркал,  дворников. Не конструктор,  не распил,  полная пошлина. В отличном техническом состоянии. Комплект зимней резины. Дополнительная информация по телефону. Возможен торг при осмотре.	 Новосибирск	11439099	01-07-2013	
200000	1992	Suzuki	Escudo	 бензин, 1600 куб.см	 автомат	null	null	 правый	 СРОЧНО. . . . . СРОЧНО. . . . . продам автомобиль в хорошем состоянии, здесь не торгуюсь хороший торг только реальному покупателю, годом ошиблась не 92 а 94.	 Новосибирск	11133639	17-06-2013	
215000	1991	Suzuki	Escudo	 бензин, 1600 куб.см	 автомат	 4WD	null	 правый	 Владею три года. Есть зимняя резина. Торг уместен.	 Новосибирск	11403466	28-06-2013	
520000	2005	Suzuki	Escudo	 бензин, 2000 куб.см	 автомат	 4WD	null	 правый	 Хорошее техническое состояние	 Новосибирск	11469747	04-07-2013	
390000	2004	Suzuki	Escudo	 бензин, 2000 куб.см	 автомат	 4WD	null	 правый	 Установлена диалоговая сигнализация, замок АКПП "Dragon"	 Новосибирск	11082534	04-07-2013	
250000	1994	Suzuki	Escudo	 бензин, 1600 куб.см	 автомат	 4WD	null	 правый	 25 птс! сигналка шархан!                                                           ( ОБМЕН НА  РЕНО-ЛОГАН. НИССАН-САННИ. ТОЙОТА-ПРОБОКС. ТОЙОТА-ПРЕМИО.ТОЙОТА КОРОЛЛА.)	 Новосибирск	10834497	16-06-2013	
975000	2008	Suzuki	Escudo	 2400 куб.см	 автомат	null	 42000	 правый	 Автомобиль под заказ из ЯПОНИИ!	null	8340671	08-07-2013	
500000	2003	Suzuki	Escudo	 бензин, 2000 куб.см	 автомат	 4WD	 98000	 правый	 Салон рестайлинговый, светлый, не прокуренный. Сигнализация Pandora 3000. По кузову есть небольшие косяки на молдингах. На 92т.к. произведена замена жижы в коробке, раздатке, мостах, редукторах; рулевая тяга, втулки стабилизатора, пыльники. На 97т.к. замена масла в двигателе. Из вложений только осталось сменить стойки.	 Новосибирск	6946075	21-08-2012	
285000	1995	Suzuki	Escudo	 бензин, 2000 куб.см	 автомат	 4WD	 250000	 правый	 !!!!!!!ОБМЕН НЕ ИНТЕРЕСУЕТ!!!!!!	 Новосибирск	11145216	10-06-2013	
530000	2005	Suzuki	Escudo	 бензин, 2000 куб.см	 автомат	 4WD	 140000	 правый	 ОТС. Один хозяин 25ПТС. Автодоводчики все стекол. Ключ- пульт автосигнализация "Шерхан" с обр. связью. Ксенон. Подогрев сидений. Мультируль. Торг. Обмен на строительные материалы.	 Новосибирск	11289868	08-07-2013	
200000	1993	Suzuki	Escudo	 бензин, 1600 куб.см	 автомат	 4WD	null	 правый	null	 Новосибирск	11136831	22-06-2013	
265000	1996	Suzuki	Escudo	 дизель, 2000 куб.см	 автомат	 4WD	 186000	 правый	 Продам отличный Эскудо! ! ! ! Двигатель RF дизель, поднят на 5см, заменены пружины, амортизаторы, рулевые тяги, масло в двигателе	 Новосибирск	9762881	22-06-2013	
200000	1996	Suzuki	Escudo	 бензин, 1600 куб.см	 автомат	 4WD	 190000	 правый	null	 Новосибирск	11406741	28-06-2013	
160000	1992	Suzuki	Escudo	 бензин, 1600 куб.см	 автомат	 4WD	null	 правый	 СРОЧНО!!! ХТС, сигнализация с запуском, с обратной связью, магнитола, литье,  два комплекта резины, зимой тепло- установлена вторая печка, кожаный салон, расход 8- 10л, обмен не интересует!	 Новосибирск	10906327	14-06-2013	
259999	1994	Suzuki	Escudo	 бензин, 1600 куб.см	 автомат	 4WD	 188000	 правый	 ОТС, 25птс, абсолютно не гнилой 100%, всё работает, сигнализация, литьё, 5 дверей, торг, обмен...+зимняя резина...	 Новосибирск	8047309	12-07-2012	
590000	2005	Suzuki	Escudo	 бензин, 2000 куб.см	 автомат	 4WD	null	 правый	 25- ый ПТС; 	 Новосибирск	11278823	15-06-2013	
190000	1989	Suzuki	Escudo	 бензин, 1600 куб.см	 автомат	 4WD	null	 правый	 Эскудо 89 года,  в рабочем состоянии,  карбюраторный,  есть охранная сигналка с обр. свз., электрорегулировка зеркал,  магнитола пионер,  все стекла родные,  не битая,  есть косяки по кузову,  кенгурятник с туманками,  шипованная зимняя резина,  йокогама R15 ,  ездил один сезон,  эл. котел 220В,  1, 5кВт. Подключаемый полный привод,  рамный джип. 	 Новосибирск	10184896	05-03-2013	
300000	1997	Suzuki	Escudo	 бензин, 2000 куб.см	 механика	 4WD	null	 правый	 ХТС стоит катёл. комплект зимних колёс. ДВС в олтличном состояние. механика очень экономичная 10- 11 литров расход. ЗАДНИЙ МОСТ ЛСД. Торг у машины. Звоните отвечу на все вопросы	 Новосибирск	11325839	20-06-2013	
370000	2001	Suzuki	Escudo	 бензин, 2700 куб.см	 автомат	 4WD	 59000	 правый	 Срочная продажа. Пробег родной! ! ! Отличный двигатель и ходовка. Если это требуется новому хозяину нужен небольшой ремонт по кузову. Торг у авто.  Только деньги. Обмен не интересует.	 Новосибирск	11460435	03-07-2013	
85000	1994	Suzuki	Escudo	 бензин, 1600 куб.см	 автомат	 4WD	null	 правый	 Перевертыш,  заводится и ездит! Рама,  ходовка двигатель целые (Разбортовались правые колеса)! Контрактная коробка (10000 км отъездил). Раздатка в порядке! Стоит на учете,  с документами все в порядке! Продажа только целиком с документами! Звонить лучше вечером (или писать смс)!	 Новосибирск	11394719	27-06-2013	
219000	1990	Suzuki	Escudo	 бензин, 1600 куб.см	 автомат	 4WD	 199999	 правый	 Хороший торг.	 Новосибирск	11220629	11-07-2013	
100000	1994	Suzuki	Escudo	 бензин, 1600 куб.см	null	 4WD	null	 правый	null	 Новосибирск	11263788	21-06-2013	
595000	2005	Suzuki	Escudo	 бензин, 2000 куб.см	 автомат	 4WD	 88700	 правый	 ОТС,  в России с 2008 г. По ПТС два хозяина (в одной семье). Не битая. Фары - ксенон,  боковые зеркала - электропривод,  обогрев. Подогрев передних сидений. Черный салон. Мультируль. Иммобилайзер. Новая летняя резина Bridgestone.	 Новосибирск	11509244	08-07-2013	
380000	1998	Suzuki	Escudo	 бензин, 2000 куб.см	 автомат	 4WD	 162000	 правый	 Очень надежный рамный внедорожник с отличной проходимостью. Коробка и двигатель в отличном техническом состоянии,  сигнализация с обратной связью и авто запуском,  стеклоподъёмники всех стёкол,  пробег реальный. 	 Новосибирск	11438094	01-07-2013	
310000	1996	Suzuki	Escudo	 бензин, 1600 куб.см	 автомат	 4WD	null	 правый	 Продам замечательный внедорожник,  который никогда вас не подведет. В хорошем ТС. Масла поменяны около 1000 км назад. Сигналка с обратной связью.  Все вопросы по телефону. Перекупов прошу не беспокоить! ! ! !	 Новосибирск	11475198	05-07-2013	
217000	1993	Suzuki	Escudo	 бензин, 1600 куб.см	null	 4WD	null	 правый	null	 Новосибирск	8054647	13-07-2012	
270000	1995	Suzuki	Escudo	 дизель	 автомат	 4WD	null	 правый	 Продам Mazda Levante,  1995. Аналог Suzuki Escuda,  дизель	 Новосибирск	9893690	09-06-2013	
175000	1992	Suzuki	Escudo	 бензин	 автомат	 задний	null	 правый	 25птс.на полном ходу.4wdторг	 Новосибирск	11284812	29-06-2013	
260000	1996	Suzuki	Escudo	 бензин, 1600 куб.см	 автомат	 4WD	 260000	 правый	 В ПТС два хозяина, все девушки))Колёса зима- лето, зима без дисков, вложений не требует, торг минимален, только продажа.	 Новосибирск	11019667	23-06-2013	
10000	1998	Suzuki	Escudo	 бензин, 2000 куб.см	 автомат	 4WD	null	 правый	null	 Новосибирск	10914368	02-06-2013	
150000	1991	Suzuki	Escudo	 бензин, 1600 куб.см	 автомат	 4WD	null	 правый	 Двигатель G16A МОНОВПРЫСК,  8 клапанов. Машина в процессе подготовки к охоте и рыбалке.	 Новосибирск	11359212	24-06-2013	
1000000	1994	Suzuki	Escudo	 бензин, 1600 куб.см	 автомат	 4WD	null	 правый	 Машина продана!!!	 Новосибирск	10413880	26-03-2013	
235000	1994	Suzuki	Escudo	 бензин, 1600 куб.см	 автомат	 4WD	null	 правый	 Один хозяин РФ с 2002 сигнализацыя с обратной связью Очень хороший салон- трансформер,  чистый и ухоженный! ! ! Стеклоподъемники,  Электрозеркала ,  Магнитола ,  Хорошая ЯПОНСКАЯ всесезонка R- 16 на ОРИГИНАЛЬНЫХ ЯПОНСКИХ ДИСКАХ. СТОЯТ ПОДНОЖКИ! ! ! торг	 Новосибирск	10749735	09-07-2013	
440000	2001	Suzuki	Escudo	 бензин, 2500 куб.см	 автомат	 4WD	 135000	 правый	 Продам!Отличный ухоженный Автомобиль!Хорошая Музыка!!Литые диски, Новая сигнализация Старлайн с а/з и О/С!!!Отс!!Все тех жидкости заменены, !!Привод подключаемый, Все Остальные интересующие вопросы по телефону!Торг при осмотре авто!	 Новосибирск	10275342	09-07-2013	
185000	1995	Suzuki	Escudo	 дизель, 2000 куб.см	 автомат	 4WD	null	 правый	null	 Новосибирск	11459167	03-07-2013	
425000	2001	Suzuki	Escudo	 бензин	 автомат	 4WD	null	 правый	 птс таможенный 25. состояние отличное! на полном ходу. полноценный джип! приезжайте смотрите. машина в очень хорошем состоянии все работает. кто приобретет не пожалеет! резина новая. рассмотрю обмен. автомобиль с 2008 года в россии в одних руках. НА ОБМЕН ЦЕНА договорнаЯ! обмен на авто- мото- недвижимость в собственности! ЦЕНА УКАЗАННА ЗА НАЛИЧНЫЕ! ! ! ! ! ! срочно! если обмен то с вашей доплатой около 200тыс. на обмен отцениваю свое авто 400- 500 тыс см аналогичные авто. варианты с завышенными ценниками не предлогать. о просмотре договариватся по телефону.	 Новосибирск	11438498	05-07-2013	
165000	1989	Suzuki	Escudo	 бензин, 1600 куб.см	 автомат	 4WD	 60000	 правый	 Отличный рамный эскудо кабриолет!! Комплектация Helly Hansen! Новые стойки в круг, задние пружины от TJ-лифт. Заменено много что по мелочи, радиатор печки. 6000км назад полная капиталка двигателя-но появился задир в цилиндре- заливает маслом свечу. Нужен ремонт. Магнитолла с усб, Четкий багажник, кенгурятник пороги и литье! 2 комплекта резины!(Зимняя-шипы в оч хорошем состоянии, 2 шикарные туманки. Есть кондер-но надо заправить! А также хромированные накладки по бокам и даже солнечная батарея;)	 Новосибирск	8225457	03-09-2012	
400000	1999	Suzuki	Escudo	 бензин, 1600 куб.см	 автомат	 4WD	 184000	 правый	 Suzuki Escudo - Японский "крепыш" надежный - ЭКОНОМИЧНЫЙ-ремонтный из линейки сузуки. рамный внедорожник.с раздаткой с понижающей, кузов, стоящий на так называемой лестничной раме, и систему полного привода, которая дополнялась вспомогательным распределителем тягового усилия между колесами.Escudo второго поколения был ориентирован в основном на североамериканский , поэтому он производил впечатление натурального «американца».Главной характерной чертой автомобилей семейства Escudo с самого начала являлась их способность двигаться по бездорожью. Еще раз напомню, что все его конкуренты - Toyota RAV4, Honda CR-V, Nissan X-Trail и другие не были оснащены вспомогательным преобразователем тягового усилия, то есть, по сути, были и остаются простыми легковыми автомобилями, пусть даже повышенной проходимости.	 Новосибирск	9918152	25-06-2013	
390000	2001	Suzuki	Escudo	 бензин, 2700 куб.см	 автомат	 4WD	null	 правый	 25 ПТС,  с 2007 один хозяин! Технически в хорошем состоянии, Торг!	 Новосибирск	10473431	01-04-2013	
517000	2004	Suzuki	Escudo	 бензин, 2700 куб.см	 автомат	 4WD	null	 правый	 Автомобиль в отличном состоянии,  салон чистый,  кузов ровный: без вмятин и царапин,  ходовая,  акпп и двс (масло не расходует) в отличном состоянии. 25 таможенный птс,  хорошая комплектация: климат контроль,  подогрев сидений. Передок отключается с кнопки. Установлена webasto, зимой незаменимая вещь. Сигнализация томагавк. Музыка jvc ,  dvd сенсорный экран.	 Новосибирск	11439997	01-07-2013	
340000	1998	Suzuki	Escudo	 бензин, 2000 куб.см	 автомат	 4WD	 161000	 правый	 Авто на отличном ходу,  вложений не требует, сел и поехал. 	 Новосибирск	11340781	22-06-2013	
500000	2005	Suzuki	Escudo	 бензин, 2000 куб.см	 автомат	 4WD	 123000	 правый	 Срочно! Авто в рф с 2008 года 1хозяин двигатель двушка рядная, коробка не пинается не дергается, ходовка не брякает не стучит. Авто на раме подключаемый передний привод с раздатки и пониженная с блокировкой. Перед продажей заехал на сто, делали полную диагностику и замену масло в двигателе авто отс	 Новосибирск	11110198	06-07-2013	
660000	2005	Suzuki	Escudo	 бензин, 2700 куб.см	 автомат	 4WD	 60000	 правый	 Escudo 2005г. двигатель Н27А 184л.с.(5-АКПП)кузов TD94W, сам покупал на аукционе сам ездил.Цвет перламутровый, зимняя новая резина, 8 AIRBAGS, ESP(ABS+EBD+TCS+BAS), корректор фар, тонировка, иммобилайзер, SMART KEY, ветровики, колпак, ксенон, литье, подогрев сидений, мультируль, туманки, один хозяин, идеальное состояние. Привезен под полную пошлину, не распил, не конструктор.	 Новосибирск	7929805	06-08-2012	
250000	1996	Suzuki	Escudo	 бензин, 2500 куб.см	 автомат	 4WD	null	 правый	 Идеальное состояние для своего года, родной лобовик, колеса 16, сигнализация, никаких вложений не требует, масло не расходует, мотор V6 в отличном состоянии, цепь ГРМ поменяна. С учета снял.Обмен не интересен.	 Новосибирск	11471945	07-07-2013	
620000	2005	Suzuki	Escudo	 бензин, 2000 куб.см	 автомат	 4WD	 75000	 правый	 ПТС 25 , в РФ с 2008 года. Не битая, не крашеная.	 Новосибирск	6951674	31-07-2012	
200000	1993	Suzuki	Escudo	 бензин, 1600 куб.см	 автомат	 4WD	null	 правый	null	 Новосибирск	11314645	19-06-2013	
320000	1997	Suzuki	Escudo	 бензин, 1600 куб.см	 автомат	 4WD	 145000	 правый	 Авто в отличном состоянии ,  25 птс , 2 хозяина . В России с 2004 года ,  салон под дерево ,  двс , коробка ,  ходовка в идеальном состоянии ,  по кузову есть мелкии царапки ,  все вопросы по телефону ,  приезжайте смотрите торг возле авто . СРОЧНО. . .	 Новосибирск	11263196	29-06-2013	
340000	1997	Suzuki	Escudo	 бензин, 2000 куб.см	 автомат	 4WD	null	 правый	 Есть косячки по кузову(на бампере)! ! ! ! Все вопросы по телефону ! ! ! Возможен обмен! !	 Новосибирск	11195091	08-07-2013	
210000	1991	Suzuki	Escudo	 бензин	 автомат	 4WD	null	 правый	 Поменены стойки в круг, передние подшипники, колодки.мр3, сабвуфер, новая летняя резина. Под замену гидрач(воет, цена 3000руб)	 Новосибирск	11403037	28-06-2013	
207000	1991	Suzuki	Escudo	 бензин, 1600 куб.см	 автомат	 4WD	null	 правый	 25 ПТС Два владельца,  в последних руках 6 лет,  кондер заправлен,  коробка включает и переключает мягко без толчков и рывков,  двигатель работает тихо без посторонних стуков и бряков,  сигнализация,  МР- 3,  и т. д. ТОРГ! ! !	 Новосибирск	11461574	03-07-2013	
150000	1992	Suzuki	Escudo	 бензин, 1600 куб.см	 автомат	 4WD	null	 правый	 СРОЧНО!	 Новосибирск	10745971	04-07-2013	
200000	1989	Suzuki	Escudo	 бензин, 1600 куб.см	 автомат	 4WD	null	 правый	 3- дверый,  машина в хорошем техническом состоянии,  теплая,  кондиционер,  обогрев заднего,  зеркала с управлением,  инжектор (ставил на сто),  контрактный движок,  кенгурятник,  полный привод,  колеса 15 дюймов,  проходимая,  по лесам,  полям,  по грязи и снегу просто летает! 	 Новосибирск	9688454	14-01-2013	
380000	1998	Suzuki	Escudo	 дизель	 автомат	 4WD	null	 правый	null	 Новосибирск	11491394	07-07-2013	
285000	1996	Suzuki	Escudo	 2500 куб.см	 автомат	 4WD	null	null	 V6 2. 5 литра, машина полностью обслужена, вложений не требует, сигнализация с автозапуском, музыка usb, стекла все родные. Рассмотрю варианты обмена. В Обмен 300 тыс.	 Новосибирск	11056525	06-07-2013	
350000	1998	Suzuki	Escudo	 бензин, 1600 куб.см	 автомат	 4WD	 145000	 правый	 Авто в отличном состоянии . Салон чистый ,  ходовка в идеальном состоянии ,  по кузову есть мелкие царапки ,  все вопросы по телефону ,  приезжайте смотрите торг возле авто . СРОЧНО. . .	 Новосибирск	11470310	04-07-2013	
270000	1997	Suzuki	Escudo	 бензин, 2000 куб.см	 автомат	 4WD	null	 правый	 Продам отличного трехдверого эскудика,  с рядным двухлитровым двигателем. Коробка,  мосты,  раздатка и двигатель в отличном состоянии. Эскудик ухоженный,  выглядет отлично,  но есть пару царапин и сколы по кузову! Рама не гнутая,  не треснутая,  не варенная. С документами все отлично,  не распил,  не конструктор.  Не большой торг у машины уместен! Обмен не предлагать,  есть еще одна машина и больше не требуется.	 Новосибирск	11478133	05-07-2013	
210000	1992	Suzuki	Escudo	 бензин, 1600 куб.см	 автомат	 4WD	null	 правый	 25 ПТС. Чистый ухоженный салон. По кузову весь целый ( в родной краске),  не гнилой,  не ржавый. Двигатель не дымит,  масло не ест. Все узлы агрегатов работают исправно. Все стекла родные. Сигнализация. Музыка MP3. Торг около машины. г. Новосибирск.	 Новосибирск	11280558	21-06-2013	
319000	1996	Suzuki	Escudo	 бензин, 1600 куб.см	 автомат	 4WD	 207836	 правый	 ХТС,  родной пробег,  в РФ 2ой хозяин (1-ый - женщина), эксплуатировалась бережно, в авариях не была. Второй комплект зимних колес на дисках,  оригинальный кенгурятник с противотуманками (родной, снят во избежание споров с ГИБДД),  багажник,  фаркоп,  полный электропакет,  CD- чейнджер на 6 дисков, сигнализация с автозапуском. 	 Новосибирск	10882231	11-06-2013	
210000	1992	Suzuki	Escudo	 бензин, 1600 куб.см	 автомат	 4WD	 270000	 правый	 В хорошем состоянии. Продажа в связи с переездом в другой город. Обмен не предлагать. Возможен ТОРГ у автомобиля.СРОЧНО	 Новосибирск	11510221	09-07-2013	
610000	2007	Suzuki	Escudo	 бензин, 2000 куб.см	 автомат	 4WD	 56797	 правый	 Привезена из Японии в 2008г с пробегом 1600км. 1 хозяин. Отличное состояние,  тех. обслуживание 2 раза в год (весной и осенью).  	 Новосибирск	10624839	30-05-2013	
200000	1993	Suzuki	Escudo	 бензин, 1600 куб.см	 автомат	 4WD	 250000	 правый	 5 дверей, на ходу . стоит котел 220v, кенгурятник, спойлер, противотуманки, ветровики, расширители арок, евро фары, омыватели фар.требует ремонта акп. торг.обмен	 Новосибирск	11122723	03-07-2013	
550000	2005	Suzuki	Escudo	 бензин, 2000 куб.см	 автомат	 4WD	null	 правый	 Авто из Японии с 2008 года 	 Новосибирск	11289903	18-06-2013	
275000	1995	Suzuki	Escudo	 бензин, 2000 куб.см	 автомат	 4WD	 190250	 правый	 Suzuki Escudo Nomade V6. Рама TD11W, мотор H20A, 145 л.с. ХТС. Работает всё. За последние месяцы вложено около 70 тысяч рублей в основном в ходовку.	 Новосибирск	11311903	19-06-2013	
590000	2005	Suzuki	Escudo	 бензин, 2000 куб.см	 автомат	 4WD	 115000	 правый	 ХТС. Подогрев сидений,  зеркал. Ключ имобилайзер. 25 птс. Тех. осмотр до 03.2014 г. В салоне не курили. Имеются косячки по кузову. Торг.	 Новосибирск	10864208	10-07-2013	
695000	2008	Suzuki	Escudo	 бензин, 2000 куб.см	 автомат	 4WD	 74000	 правый	 ОТС,  в РФ с 2008 года. Один хозяин,  автомобиль привезен из Японии с пробегом 0км! ! ! 	 Новосибирск	9951363	22-06-2013	
